_id_x,genre,age,nationalite,niveauEtudes,sessionId,__v_x,_id_y,textId,associationType,personAType,valueOneA,valueTwoA,forceA,personBType,valueOneB,valueTwoB,forceB,createdAt,__v_y
67e1d4b9e1e0c1c3eecd636c,femme,20,FRA,bac+3,ce7f686a-7858-478f-abcf-80d46ca63c7e,0,67e1d6238c30d2a75925b460,67a243ea6d8e29a001947946,risk-reward,Homme grande taille,6,6,7,Femme grande taille,4,4,6,2025-03-24T22:01:07.141Z,0
67e1d4b9e1e0c1c3eecd636c,femme,20,FRA,bac+3,ce7f686a-7858-478f-abcf-80d46ca63c7e,0,67e1d62c8c30d2a75925b466,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,5,5,6,Homme petite taille,5,5,6,2025-03-24T22:01:16.767Z,0
67e1d4b9e1e0c1c3eecd636c,femme,20,FRA,bac+3,ce7f686a-7858-478f-abcf-80d46ca63c7e,0,67e1d6468c30d2a75925b470,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,1,2,5,Robot,9,8,8,2025-03-24T22:01:42.216Z,0
67e1d4b9e1e0c1c3eecd636c,femme,20,FRA,bac+3,ce7f686a-7858-478f-abcf-80d46ca63c7e,0,67e1d6648c30d2a75925b47e,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,8,6,5,Personne âgée,2,4,2,2025-03-24T22:02:12.457Z,0
67e1d4b9e1e0c1c3eecd636c,femme,20,FRA,bac+3,ce7f686a-7858-478f-abcf-80d46ca63c7e,0,67e1d677e1e0c1c3eecd6380,67a51e546623f6ccab523c27,risk-effort,Femme petite taille,8,2,5,Homme grande taille,2,8,7,2025-03-24T22:02:31.702Z,0
67e1d4b9e1e0c1c3eecd636c,femme,20,FRA,bac+3,ce7f686a-7858-478f-abcf-80d46ca63c7e,0,67e1d680e1e0c1c3eecd6386,67a243ea6d8e29a001947948,effort-reward,Homme petite taille,5,5,6,Homme grande taille,5,5,7,2025-03-24T22:02:40.729Z,0
67e1d4b9e1e0c1c3eecd636c,femme,20,FRA,bac+3,ce7f686a-7858-478f-abcf-80d46ca63c7e,0,67e1d6868c30d2a75925b488,67a243ea6d8e29a001947944,risk-reward,Femme grande taille,5,5,6,Homme petite taille,5,5,6,2025-03-24T22:02:46.209Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d52fe973bdbbfb509622,67a243ea6d8e29a001947949,effort-reward,Personne âgée,3,3,3,Femme grande taille,7,7,6,2025-03-24T21:57:03.091Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d54fe973bdbbfb509628,67a51eb49d8894e943d3ff93,risk-effort,Homme petite taille,5,0,6,Robot,5,10,9,2025-03-24T21:57:35.585Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d579e973bdbbfb50962c,67a243ea6d8e29a001947944,risk-reward,Femme grande taille,4,7,6,Robot,6,3,9,2025-03-24T21:58:17.224Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d5a68c30d2a75925b44a,67a51efa18a0dfe14aac016b,risk-effort,Femme petite taille,3,7,4,Femme grande taille,7,3,6,2025-03-24T21:59:02.516Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d5bee973bdbbfb50963e,67a243ea6d8e29a001947949,effort-reward,Robot,8,3,9,Homme grande taille,2,7,8,2025-03-24T21:59:26.986Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d5ede973bdbbfb509650,67a243ea6d8e29a001947946,risk-reward,Femme grande taille,4,5,6,Homme grande taille,6,5,8,2025-03-24T22:00:13.384Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d604e973bdbbfb509658,67a243ea6d8e29a001947947,effort-reward,Robot,7,3,9,Homme petite taille,3,7,6,2025-03-24T22:00:36.871Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d615e973bdbbfb50965e,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,2,7,4,Robot,8,3,9,2025-03-24T22:00:53.174Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d6298c30d2a75925b462,67a243ea6d8e29a001947948,effort-reward,Robot,8,2,9,Femme petite taille,2,8,4,2025-03-24T22:01:13.011Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d637e973bdbbfb50966c,67a243ea6d8e29a001947947,effort-reward,Homme petite taille,9,9,6,Enfant,1,1,2,2025-03-24T22:01:27.432Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d6418c30d2a75925b46c,67a51efa18a0dfe14aac016b,risk-effort,Enfant,1,3,2,Femme grande taille,9,7,6,2025-03-24T22:01:37.689Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d6598c30d2a75925b47a,67a51e546623f6ccab523c27,risk-effort,Femme grande taille,7,1,6,Homme grande taille,3,9,8,2025-03-24T22:02:01.569Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d6658c30d2a75925b482,67a243ea6d8e29a001947946,risk-reward,Personne âgée,1,7,3,Robot,9,3,9,2025-03-24T22:02:13.663Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d6848c30d2a75925b486,67a243ea6d8e29a001947945,risk-reward,Femme petite taille,5,5,4,Femme grande taille,5,5,6,2025-03-24T22:02:44.891Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d691e1e0c1c3eecd638f,67a51e546623f6ccab523c27,risk-effort,Femme petite taille,9,0,4,Robot,1,10,9,2025-03-24T22:02:57.332Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d6a1e1e0c1c3eecd6393,67a243ea6d8e29a001947948,effort-reward,Homme grande taille,9,6,8,Enfant,1,4,2,2025-03-24T22:03:13.966Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d6ab8c30d2a75925b48a,67a51eb49d8894e943d3ff93,risk-effort,Homme petite taille,5,5,6,Femme grande taille,5,5,6,2025-03-24T22:03:23.069Z,0
67e1d4f7e973bdbbfb509607,homme,20,ITA,bac+3,1dbcaa52-7a16-4ff4-afe6-4d0d61afd9c5,0,67e1d6ae8c30d2a75925b48c,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,5,5,6,Homme petite taille,5,5,6,2025-03-24T22:03:26.956Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d58ee973bdbbfb509632,67a51efa18a0dfe14aac016b,risk-effort,Femme grande taille,4,5,6,Homme petite taille,6,5,7,2025-03-24T21:58:38.222Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d5cde973bdbbfb509644,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,5,5,6,Homme grande taille,5,5,8,2025-03-24T21:59:41.643Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d5cd8c30d2a75925b454,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,4,4,6,Homme grande taille,6,6,8,2025-03-24T21:59:41.658Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d5ebe973bdbbfb50964e,67a243ea6d8e29a001947947,effort-reward,Enfant,1,3,1,Homme petite taille,9,7,7,2025-03-24T22:00:11.672Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d6fde1e0c1c3eecd639b,67a243ea6d8e29a001947944,risk-reward,Personne âgée,4,4,4,Femme grande taille,6,6,6,2025-03-24T22:04:45.332Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d708e1e0c1c3eecd639d,67a51efa18a0dfe14aac016b,risk-effort,Personne âgée,7,7,4,Enfant,3,3,1,2025-03-24T22:04:56.864Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d71ae1e0c1c3eecd63a3,67a243ea6d8e29a001947944,risk-reward,Homme grande taille,5,5,8,Homme petite taille,5,5,7,2025-03-24T22:05:14.767Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d734e1e0c1c3eecd63ab,67a243ea6d8e29a001947949,effort-reward,Homme petite taille,8,7,7,Enfant,2,3,1,2025-03-24T22:05:40.302Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d7868c30d2a75925b4a8,67a243ea6d8e29a001947946,risk-reward,Homme grande taille,6,5,8,Femme petite taille,4,5,4,2025-03-24T22:07:02.540Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d79c8c30d2a75925b4b0,67a243ea6d8e29a001947947,effort-reward,Personne âgée,5,5,4,Femme petite taille,5,5,4,2025-03-24T22:07:24.061Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d7a7e1e0c1c3eecd63bb,67a243ea6d8e29a001947946,risk-reward,Personne âgée,4,5,4,Femme petite taille,6,5,4,2025-03-24T22:07:35.179Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d844e1e0c1c3eecd63d0,67a51e546623f6ccab523c27,risk-effort,Personne âgée,3,3,4,Homme petite taille,7,7,7,2025-03-24T22:10:12.378Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d851e1e0c1c3eecd63d4,67a243ea6d8e29a001947945,risk-reward,Robot,9,0,10,Homme petite taille,1,10,7,2025-03-24T22:10:25.796Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d85be1e0c1c3eecd63da,67a243ea6d8e29a001947949,effort-reward,Personne âgée,1,10,4,Robot,9,0,10,2025-03-24T22:10:35.769Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d861e1e0c1c3eecd63dc,67a51e546623f6ccab523c27,risk-effort,Robot,10,10,10,Personne âgée,0,0,4,2025-03-24T22:10:41.139Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d877e1e0c1c3eecd63e8,67a243ea6d8e29a001947948,effort-reward,Enfant,1,4,1,Femme petite taille,9,6,4,2025-03-24T22:11:03.125Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d8b9e1e0c1c3eecd63f2,67a51eb49d8894e943d3ff93,risk-effort,Homme grande taille,4,8,8,Personne âgée,6,2,4,2025-03-24T22:12:09.283Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d8c5e973bdbbfb509680,67a243ea6d8e29a001947948,effort-reward,Homme petite taille,7,6,7,Personne âgée,3,4,4,2025-03-24T22:12:21.507Z,0
67e1d509e973bdbbfb509611,homme,21,FRA,bac+4,c015db3a-b0cd-4311-9a48-7d6d62a6f499,0,67e1d8c7e973bdbbfb509682,67a51eb49d8894e943d3ff93,risk-effort,Homme petite taille,5,5,7,Homme grande taille,5,5,8,2025-03-24T22:12:23.409Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d5fb8c30d2a75925b458,67a243ea6d8e29a001947949,effort-reward,Homme petite taille,6,5,9,Robot,4,5,8,2025-03-24T22:00:27.690Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d639e973bdbbfb50966e,67a243ea6d8e29a001947946,risk-reward,Homme petite taille,8,7,9,Personne âgée,2,3,3,2025-03-24T22:01:29.289Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d6c38c30d2a75925b494,67a51efa18a0dfe14aac016b,risk-effort,Enfant,3,3,3,Femme petite taille,7,7,9,2025-03-24T22:03:47.574Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d6d48c30d2a75925b49c,67a51efa18a0dfe14aac016b,risk-effort,Femme grande taille,5,5,10,Homme petite taille,5,5,9,2025-03-24T22:04:04.741Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d71ee1e0c1c3eecd63a5,67a51eb49d8894e943d3ff93,risk-effort,Enfant,6,3,3,Femme grande taille,4,7,10,2025-03-24T22:05:18.585Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d731e1e0c1c3eecd63a9,67a243ea6d8e29a001947948,effort-reward,Personne âgée,7,5,3,Enfant,3,5,3,2025-03-24T22:05:37.083Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d73fe1e0c1c3eecd63af,67a243ea6d8e29a001947946,risk-reward,Robot,4,0,8,Homme grande taille,6,10,10,2025-03-24T22:05:51.439Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d756e1e0c1c3eecd63b3,67a243ea6d8e29a001947944,risk-reward,Homme petite taille,9,6,9,Personne âgée,1,4,3,2025-03-24T22:06:14.779Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d7948c30d2a75925b4ac,67a51e546623f6ccab523c27,risk-effort,Robot,8,6,8,Femme petite taille,2,4,9,2025-03-24T22:07:16.751Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d79a8c30d2a75925b4ae,67a243ea6d8e29a001947944,risk-reward,Homme grande taille,8,7,10,Personne âgée,2,3,3,2025-03-24T22:07:22.974Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d7a0e1e0c1c3eecd63b9,67a51eb49d8894e943d3ff93,risk-effort,Femme grande taille,5,5,10,Femme petite taille,5,5,9,2025-03-24T22:07:28.279Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d82c8c30d2a75925b4c6,67a243ea6d8e29a001947947,effort-reward,Personne âgée,7,7,3,Enfant,3,3,3,2025-03-24T22:09:48.401Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d831e1e0c1c3eecd63c9,67a243ea6d8e29a001947948,effort-reward,Homme grande taille,5,5,10,Femme petite taille,5,5,9,2025-03-24T22:09:53.153Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d843e1e0c1c3eecd63ce,67a243ea6d8e29a001947945,risk-reward,Femme grande taille,2,3,10,Enfant,8,7,3,2025-03-24T22:10:11.585Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d864e1e0c1c3eecd63de,67a243ea6d8e29a001947949,effort-reward,Robot,10,0,8,Personne âgée,0,10,3,2025-03-24T22:10:44.734Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d86fe1e0c1c3eecd63e2,67a243ea6d8e29a001947945,risk-reward,Homme grande taille,4,4,10,Homme petite taille,6,6,9,2025-03-24T22:10:55.686Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d873e1e0c1c3eecd63e6,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,5,5,9,Femme grande taille,5,5,10,2025-03-24T22:10:59.597Z,0
67e1d5a88c30d2a75925b44c,homme,18,FRA,bac+1,c1477e55-b1fa-4c3e-b7f8-a812b0d54105,0,67e1d884e973bdbbfb509679,67a51e546623f6ccab523c27,risk-effort,Personne âgée,6,2,3,Femme grande taille,4,8,10,2025-03-24T22:11:16.557Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d623e973bdbbfb509662,67a243ea6d8e29a001947946,risk-reward,Enfant,5,5,5,Homme petite taille,5,5,8,2025-03-24T22:01:07.283Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d6298c30d2a75925b464,67a243ea6d8e29a001947948,effort-reward,Personne âgée,5,5,6,Homme petite taille,5,5,8,2025-03-24T22:01:13.748Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d62de973bdbbfb509664,67a243ea6d8e29a001947945,risk-reward,Homme grande taille,5,5,8,Personne âgée,5,5,6,2025-03-24T22:01:17.572Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d62e8c30d2a75925b468,67a51eb49d8894e943d3ff93,risk-effort,Robot,5,5,9,Enfant,5,5,5,2025-03-24T22:01:18.304Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d62ee973bdbbfb509666,67a51efa18a0dfe14aac016b,risk-effort,Homme grande taille,5,5,8,Personne âgée,5,5,6,2025-03-24T22:01:18.959Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d632e973bdbbfb509668,67a243ea6d8e29a001947945,risk-reward,Homme grande taille,5,5,8,Personne âgée,5,5,6,2025-03-24T22:01:22.768Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d639e973bdbbfb509670,67a243ea6d8e29a001947947,effort-reward,Homme grande taille,8,5,8,Femme petite taille,2,5,7,2025-03-24T22:01:29.974Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d63fe973bdbbfb509672,67a243ea6d8e29a001947948,effort-reward,Femme petite taille,7,5,7,Enfant,3,5,5,2025-03-24T22:01:35.659Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d6438c30d2a75925b46e,67a243ea6d8e29a001947947,effort-reward,Robot,8,5,9,Femme grande taille,2,5,7,2025-03-24T22:01:39.485Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d6488c30d2a75925b472,67a243ea6d8e29a001947946,risk-reward,Enfant,4,5,5,Femme petite taille,6,5,7,2025-03-24T22:01:44.211Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d64e8c30d2a75925b474,67a51e546623f6ccab523c27,risk-effort,Homme grande taille,3,5,8,Robot,7,5,9,2025-03-24T22:01:50.033Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d6538c30d2a75925b478,67a51eb49d8894e943d3ff93,risk-effort,Personne âgée,3,5,6,Robot,7,5,9,2025-03-24T22:01:55.329Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d659e1e0c1c3eecd637a,67a243ea6d8e29a001947944,risk-reward,Femme petite taille,4,5,7,Homme petite taille,6,5,8,2025-03-24T22:02:01.671Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d65d8c30d2a75925b47c,67a243ea6d8e29a001947949,effort-reward,Homme petite taille,7,5,8,Femme grande taille,3,5,7,2025-03-24T22:02:05.363Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d6658c30d2a75925b480,67a51efa18a0dfe14aac016b,risk-effort,Femme grande taille,8,5,7,Enfant,2,5,5,2025-03-24T22:02:13.240Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d669e1e0c1c3eecd637c,67a243ea6d8e29a001947944,risk-reward,Robot,5,5,9,Homme grande taille,5,5,8,2025-03-24T22:02:17.268Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d66ae1e0c1c3eecd637e,67a243ea6d8e29a001947944,risk-reward,Robot,5,5,9,Homme grande taille,5,5,8,2025-03-24T22:02:18.005Z,0
67e1d5aee973bdbbfb509636,femme,20,FRA,bac+3,840374b6-a740-435f-982e-8c3a9031c8a7,0,67e1d6748c30d2a75925b484,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,7,5,8,Personne âgée,3,5,6,2025-03-24T22:02:28.573Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d6e3e1e0c1c3eecd6399,67a243ea6d8e29a001947946,risk-reward,Homme petite taille,6,5,6,Femme petite taille,4,5,5,2025-03-24T22:04:19.455Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d71ae1e0c1c3eecd63a1,67a51eb49d8894e943d3ff93,risk-effort,Personne âgée,3,7,5,Femme grande taille,7,3,7,2025-03-24T22:05:14.005Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d73ee1e0c1c3eecd63ad,67a243ea6d8e29a001947947,effort-reward,Homme petite taille,3,3,6,Robot,7,7,10,2025-03-24T22:05:50.029Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d768e1e0c1c3eecd63b5,67a51efa18a0dfe14aac016b,risk-effort,Femme petite taille,7,3,5,Homme petite taille,3,7,6,2025-03-24T22:06:32.063Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d7798c30d2a75925b4a6,67a243ea6d8e29a001947946,risk-reward,Femme petite taille,5,5,5,Enfant,5,5,4,2025-03-24T22:06:49.199Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d79d8c30d2a75925b4b2,67a51e546623f6ccab523c27,risk-effort,Homme petite taille,8,2,6,Robot,2,8,10,2025-03-24T22:07:25.043Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d7ace1e0c1c3eecd63bd,67a243ea6d8e29a001947947,effort-reward,Femme petite taille,3,3,5,Homme petite taille,7,7,6,2025-03-24T22:07:40.754Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d7df8c30d2a75925b4b6,67a243ea6d8e29a001947945,risk-reward,Robot,5,5,10,Homme grande taille,5,5,8,2025-03-24T22:08:31.212Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d7fe8c30d2a75925b4be,67a243ea6d8e29a001947949,effort-reward,Femme grande taille,6,6,7,Femme petite taille,4,4,5,2025-03-24T22:09:02.199Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d80f8c30d2a75925b4c0,67a51eb49d8894e943d3ff93,risk-effort,Femme grande taille,2,8,7,Homme grande taille,8,2,8,2025-03-24T22:09:19.278Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d8188c30d2a75925b4c2,67a243ea6d8e29a001947949,effort-reward,Femme petite taille,3,3,5,Femme grande taille,7,7,7,2025-03-24T22:09:28.621Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d82ee1e0c1c3eecd63c7,67a243ea6d8e29a001947944,risk-reward,Enfant,4,4,4,Homme petite taille,6,6,6,2025-03-24T22:09:50.037Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d834e1e0c1c3eecd63cb,67a243ea6d8e29a001947945,risk-reward,Femme petite taille,5,5,5,Homme petite taille,5,5,6,2025-03-24T22:09:56.180Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d858e1e0c1c3eecd63d8,67a243ea6d8e29a001947948,effort-reward,Homme grande taille,5,5,8,Robot,5,5,10,2025-03-24T22:10:32.796Z,0
67e1d5afe973bdbbfb509638,homme,21,FRA,bac+3,07ee76b8-854e-431c-8225-5515137ec684,0,67e1d86be1e0c1c3eecd63e0,67a243ea6d8e29a001947948,effort-reward,Robot,6,6,10,Femme petite taille,4,4,5,2025-03-24T22:10:51.085Z,0
